シリコンバレーのコンペで優勝「庭用のルンバ」と呼ばれているロボットがある。「コビ」（Kobi）というロボットだ。コビは、家の中を勝手に動き回ってきれいにしてくれるお掃除ロボット「ルンバ」と同じよ,イノベーション
ハードウェア製造大国として知られる台湾では、経済部（日本の経産省に相当する機関）内の「通信産業発展推進委員会」を中心として、当局によるテクノロジーベンチャーの育成支援が活発に行われている。その一,イノベーション
口述筆記のプロと同等レベルマイクロソフトの最高音声科学責任者を務めるズードン・フアン（Xuedong Huang）は2015年12月、ビジネス・インサイダーに対して、コンピューターは今後4年から,イノベーション
「わが社の出番」柳青社長が表明この夏にウーバーの中国部門買収を発表した中国の配車サービス最大手「滴滴出行」が、国外への事業展開を表明した。「われわれは間違いなくグローバル展開する」同社の柳青社長,イノベーション
出入国審査や税関から長い列が消えるポルトガル・リスボンにある政府の研究施設で映像監視技術の研究を行っていたミゲル・ライトマンとベント・コレイアは、自分たちが開発している技術を商業的に利用するこ,イノベーション
「71年前、雲一つない晴れ渡った朝に、死が空から降ってきて世界が一変しました」2016年5月27日、現職のアメリカ大統領として初め… 通訳は見た！ ――異なる言語を行き来する同時通訳は、職人＋アスリートはMugendai（無限大）で公開された投稿です。,イノベーション
韓国のインターネットサービス大手ＮＡＶＥＲ（ネイバー）が９日、人工知能（ＡＩ）技術を活用した多言語の自動通訳アプリ「ｐａｐａｇｏ」の配信を始めた。韓国語と日本語、中国語、英語の４言語を通訳・翻訳する。,イノベーション
大手携帯電話会社の半額以下でスマートフォンが使え、利用者が増えている「格安スマホ」が曲がり角を迎えている。激しい値下げ競争から抜け出そうと、各社は価格以外の新サービスを打ち出し始めた。新たな競争を総,イノベーション
「ノーベル文学賞を受賞したと知り、私は言葉を失った。この栄誉をとても光栄に思う」,イノベーション
ノーベル医学・生理学賞の受賞者に選ばれた東京工業大学栄誉教授の大隅良典さんは、自民党の部会で講演し、「このままいくと、ノーベル賞受賞者が、１,イノベーション
大隅良典氏がノーベル賞を受賞した。大変めでたいことだが、これからの日本を思うと気が重い。日本の学術レベルを落とさないための秘策を、ここで考えよう。,イノベーション
米国の政治状況という観点から見ると、ノーベル賞を受賞した2人の経済学者はどちらも移民という点で特筆に値する。,イノベーション
人口減少が続く中、「経済成長を維持するには移民政策が欠かせない」との声が高まっている。そんな中、「あわてて移民に頼る必要はない」と主張する人々がいる。全国のロボット専門家だ。,イノベーション
今回の「しば談」は、福岡でグッドラックスリーを経営されている井上和久さんにお越しいただきました。まずは、簡単に自己紹介・自社紹介をお願いします。井上和久さん（以下、敬称略）: 福岡でスマートフォン・キャラクターの会社をやっています。主力事業のゲームに加えて、映像とか音楽とか動画とかも商品展開とかも進めていて、モバイルアミューズメントパークという構想を掲げて、スマートフォンとかタブレッ,イノベーション
今年のノーベル文学賞に選ばれた米シンガー・ソングライターのボブ・ディランが沈黙を続けていることに対し、選考主体のスウェーデン・アカデミーのメンバーが２１日、ス,イノベーション
2台のスマートコンピューター（AIが動いているコンピューター）に秘密の会話をさせて、別のAIに、その会話を解読するよう命じたら、何が起きるだろうか？これは、ぼくがしばらくぶりで見る、最高にクールな、暗号技術の実験なのだ。 最初に話の要点を,イノベーション
ゲームとソーシャル機能で差別化ワン・イーは、同じセリフを何度となく聞かされてきた。「どうして中国の英会話教室はあんなに高価なのか」「どうしてなかなか上達しないのか」という疑問だ。グーグルでプロダ,イノベーション
米グーグル<GOOGL.O>子会社が開発したＡＩ（人工知能）が囲碁世界チャンピオンに勝つなど、特定の場面では人間をしのぐようになったＡＩが、ビジネスの現場にも浸透し始めている。,イノベーション
ARMプロセッサを搭載したMacを出荷するのだろうか？これこそが、同社が独自のチップをゼロからデザインし製造を始めたときから、同社のウォッチャーたちの心を1番に占めてきた問いかけだ。 その質問への答えは「今」だ、ある意味では。Appleの新しい13″ならびに15,イノベーション
アップルが、発売がうわさされる新型MacBook ProにOLEDタッチバー&quot;を搭載するかもしれません。報じられるところでは、OLEDタッチバーはファンクションキーと置き換える格好で配置されるとのこと。また、筐体デザインがこれまでよりも薄くなるのは既定路線であるものの、Touch IDが搭載されるとの観測も出ています。アップル系うわさサイトの9to5Macが、KGI証券のアップル専門アナリ,イノベーション
6月27日、自社で展開するオンライン決済サービス「PAY.JP」にて、ID決済の「PAY ID」だ。 ID決済とは、あらかじめID情報と紐付くクレジットカード情報を登録しておけば、IDだけでスムーズにオンライン決済が可能なサービス。国内ではPayPalやLINE,イノベーション
Googleが開発者向け会議「Google I/O 2016」で、パーソナルアシスタント機能「Google assistant」を発表。この機能を内蔵した小型デバイス「Google Home」や、新チャットアプリ「Allo」、ビデオ電話アプリ「Duo」も発表した。,イノベーション
コンテンツ技術の展示会「デジタルコンテンツEXPO」が今年も10月30日（日）まで開催されている。まだ製品化に至っていない先端技術の数々はぼくらの想像を掻き立て、まだ見ぬ未来を自由に思い描くことのできる場を提供してくれた。,イノベーション
